transaction_id,amount,hour,device_type,location,account_age_days,transaction_frequency,failed_attempts,distance_from_last_transaction,previous_transaction_amount,new_device,location_changed,night_transaction,amount_ratio,is_fraud
TXN102042,649.31,1,Mobile,Mumbai,2690,1,1,4.84,588.25,0,0,1,1.1019261773440814,0
TXN102043,1277.11,1,Desktop,Kolkata,952,14,1,1.85,981.14,0,0,1,1.3003339646078969,0
TXN102044,481.82,3,Mobile,Mumbai,880,20,0,18.72,683.75,0,0,1,0.7036436655713764,0
TXN102045,3364.49,8,Mobile,Hyderabad,621,5,0,23.47,1503.95,1,0,0,2.2356158011894083,1
TXN102046,1096.86,13,Desktop,Kolkata,2124,25,0,26.52,2309.78,1,0,0,0.47467089034871335,0
TXN102047,1086.48,23,Mobile,Pune,1899,16,0,48.79,310.84,1,0,1,3.4840944073884046,0
TXN102048,790.06,10,Mobile,Delhi,2849,1,0,5.86,1854.22,1,0,0,0.4258578497428876,0
TXN102049,1280.74,20,Mobile,Chennai,1668,25,0,5.01,471.15,0,0,0,2.7125701577888384,0
TXN102050,2502.63,6,Mobile,Pune,2483,22,0,1.54,686.19,0,0,0,3.641831225716323,0
TXN102051,460.76,18,Mobile,Hyderabad,1932,3,1,3.25,800.34,0,1,0,0.5749868969476127,0
TXN102052,567.86,3,Desktop,Delhi,1182,3,2,20.97,1543.17,0,0,1,0.36774448409177746,0
TXN102053,809.38,1,Mobile,Kolkata,1232,11,0,13.32,611.41,0,0,1,1.321630933524926,0
TXN102054,285.47,22,Mobile,Kolkata,2546,11,2,25.26,466.04,0,0,0,0.6112324426173348,0
TXN102055,483.35,21,Mobile,Kolkata,143,20,4,19.47,848.48,1,0,0,0.5689951499741018,1
TXN102056,681.15,20,Desktop,Pune,604,5,1,24.52,327.01,0,0,0,2.0766135178805523,0
TXN102057,2629.08,22,Mobile,Bangalore,1656,12,1,15.13,310.9,0,1,0,8.429240141070856,0
TXN102058,1425.9,18,Mobile,Chennai,1215,25,1,59.24,2534.36,1,0,0,0.5624053388867853,0
TXN102059,1330.87,20,Desktop,Kolkata,2106,6,1,22.45,330.33,0,1,0,4.016750671535931,0
TXN102060,2568.04,17,Mobile,Pune,740,21,0,24.48,490.23,0,0,0,5.22777517659752,0
TXN102061,955.88,20,Mobile,Kolkata,2046,16,1,42.94,2259.68,0,0,0,0.42282852946900934,0
TXN102062,1620.46,6,Mobile,Chennai,854,29,2,18.8,725.9,0,0,0,2.2292750034392625,0
TXN102063,989.08,10,Mobile,Hyderabad,489,6,1,5.18,1019.06,1,1,0,0.9696292374958336,1
TXN102064,1429.9,9,Mobile,Delhi,2366,22,0,11.1,243.02,0,0,0,5.859765592984182,0
TXN102065,612.31,10,Mobile,Mumbai,2443,9,1,25.84,534.42,0,0,0,1.1436068880505024,0
TXN102066,95.7,22,Mobile,Bangalore,1525,10,0,52.12,683.31,0,0,0,0.13984889889085358,0
TXN102067,958.84,8,Tablet,Chennai,2782,23,0,13.07,323.2,0,0,0,2.9575570635410244,0
TXN102068,4549.39,2,Mobile,Mumbai,148,14,0,5.07,1052.0,1,0,1,4.320408357075024,1
TXN102069,2768.93,23,Mobile,Mumbai,2542,29,1,7.55,813.88,0,1,1,3.397960435892401,0
TXN102070,2879.57,4,Desktop,Mumbai,133,15,0,11.12,555.68,0,1,1,5.172756341165482,0
TXN102071,3774.91,22,Mobile,Mumbai,79,7,1,26.22,2337.98,0,0,0,1.6139129022052348,0
TXN102072,1198.3,0,Mobile,Hyderabad,1750,20,1,2.23,206.84,0,0,1,5.765492686682062,0
TXN102073,1335.84,0,Mobile,Pune,883,5,0,0.97,466.54,0,1,1,2.8571673011934804,0
TXN102074,591.31,19,Mobile,Pune,2894,7,0,121.68,640.79,0,0,0,0.9213449882360273,0
TXN102075,799.45,4,Mobile,Chennai,504,8,0,8.65,184.17,0,0,1,4.317384025490091,0
TXN102076,2029.96,18,Mobile,Kolkata,748,22,1,5.89,239.19,0,0,0,8.451475914900703,0
TXN102077,3655.12,5,Desktop,Mumbai,884,24,0,19.83,1044.48,0,0,1,3.4961166162910815,0
TXN102078,953.9,2,Mobile,Kolkata,1784,14,1,53.59,156.88,0,0,1,6.0419305801874845,0
TXN102079,699.11,20,Mobile,Mumbai,142,25,1,11.59,305.28,0,0,0,2.282584563144835,0
TXN102080,1097.21,12,Mobile,Delhi,783,15,0,33.3,920.51,0,0,0,1.1906653210491476,0
TXN102081,2000.61,16,Desktop,Chennai,2309,17,1,6.44,2105.68,0,0,0,0.9496506351225625,0
TXN102082,258.82,2,Mobile,Kolkata,2214,20,0,15.32,754.8,0,0,1,0.34244509129399314,0
TXN102083,110.37,22,Desktop,Pune,2700,16,0,15.98,345.74,0,0,0,0.31830766568610486,0
TXN102084,632.36,2,Desktop,Bangalore,906,9,0,5.36,236.87,0,1,1,2.658426871820742,1
TXN102085,323.53,20,Mobile,Mumbai,954,21,0,16.99,418.56,0,1,0,0.7711173610449041,0
TXN102086,659.75,22,Mobile,Hyderabad,1218,11,0,17.18,264.7,1,0,0,2.4830636055701922,0
TXN102087,945.98,12,Mobile,Pune,2196,4,1,17.29,1401.87,0,1,0,0.6743176488199192,0
TXN102088,696.98,1,Mobile,Mumbai,1566,25,1,10.26,475.09,0,0,1,1.4639668970152704,0
TXN102089,4686.62,2,Mobile,Mumbai,2409,2,1,20.17,2637.85,0,0,1,1.7760084885461471,0
TXN102090,1520.42,19,Desktop,Pune,1630,2,0,8.33,1084.61,1,0,0,1.4005213658680375,1
TXN102091,1481.0,15,Desktop,Mumbai,2744,27,0,9.93,405.93,0,0,0,3.6394465878652347,0
TXN102092,2043.07,20,Mobile,Chennai,2254,15,0,0.84,264.35,0,1,0,7.699528924062558,1
TXN102093,351.13,11,Desktop,Chennai,2623,8,1,62.47,4181.63,0,1,0,0.08394957239822791,0
TXN102094,3099.86,8,Mobile,Mumbai,1156,16,1,25.29,288.2,0,1,0,10.718741355463347,0
TXN102095,1016.62,15,Mobile,Hyderabad,1940,8,0,26.89,528.34,0,0,0,1.9205425624362413,1
TXN102096,2144.11,3,Mobile,Bangalore,512,5,1,30.89,621.94,1,0,1,3.441920570199377,0
TXN102097,375.46,19,Mobile,Kolkata,1103,22,0,25.31,116.45,0,0,0,3.1967645806726264,0
TXN102098,231.88,17,Mobile,Delhi,2763,11,1,40.47,221.82,0,0,0,1.0406606229243336,0
TXN102099,2484.66,0,Mobile,Bangalore,295,5,0,0.46,885.09,0,0,1,2.804071821146836,0
TXN102100,1597.84,6,Tablet,Pune,1781,8,1,2.21,656.05,0,0,0,2.4318392816376226,0
TXN102101,444.94,19,Mobile,Hyderabad,292,16,0,10.88,146.13,0,1,0,3.024128321892204,1
TXN102102,459.59,11,Desktop,Pune,427,6,0,39.57,1156.82,0,1,0,0.39694425731115374,1
TXN102103,3379.34,7,Mobile,Pune,2824,6,0,6.83,418.11,1,1,0,8.063133783493594,0
TXN102104,333.82,7,Mobile,Pune,2476,7,0,27.51,122.53,0,0,0,2.702339512668987,0
TXN102105,5668.46,23,Desktop,Pune,724,18,0,6.25,1153.68,0,0,1,4.90911767762497,1
TXN102106,445.58,21,Mobile,Hyderabad,393,25,1,132.35,894.53,0,1,0,0.4975601040724487,1
TXN102107,2076.4,8,Desktop,Bangalore,2264,3,1,36.79,110.09,0,0,0,18.691151318750563,0
TXN102108,789.49,13,Mobile,Bangalore,1922,25,0,12.37,128.91,0,0,0,6.077207297359711,0
TXN102109,2004.58,19,Tablet,Pune,358,26,0,43.67,632.91,0,1,0,3.1622470066728714,0
TXN102110,636.44,4,Mobile,Mumbai,1860,21,2,18.59,278.99,0,1,1,2.2730811814707668,0
TXN102111,931.88,19,Mobile,Bangalore,2508,14,0,2.79,219.89,0,0,0,4.218751414731314,0
TXN102112,1142.44,20,Desktop,Kolkata,574,17,0,21.49,192.16,0,0,0,5.914475046593498,0
TXN102113,402.55,1,Desktop,Pune,765,10,2,14.53,149.91,0,1,1,2.667483930819694,0
TXN102114,2300.37,20,Mobile,Bangalore,2610,16,0,4.52,1200.09,0,0,0,1.9152353279104815,0
TXN102115,656.41,9,Tablet,Mumbai,2658,20,0,1.69,284.62,0,0,0,2.2981934038232614,0
TXN102116,872.53,23,Desktop,Hyderabad,968,22,0,43.03,641.22,0,1,1,1.358615427735044,0
TXN102117,405.71,8,Mobile,Chennai,2344,19,1,9.7,1388.03,0,0,0,0.29208152451710906,0
TXN102118,84.58,6,Mobile,Mumbai,2554,29,1,43.29,472.35,0,1,0,0.17868384916024083,0
TXN102119,905.94,22,Mobile,Bangalore,1241,29,0,27.29,2211.69,0,0,0,0.4094292467539511,0
TXN102120,12241.85,21,Mobile,Delhi,2763,12,0,0.61,216.18,0,1,0,56.367299014642235,0
TXN102121,2403.31,17,Mobile,Kolkata,1435,22,0,33.65,257.34,1,0,0,9.302895409150732,1
TXN102122,1075.71,11,Desktop,Bangalore,2533,14,0,5.27,351.67,0,0,0,3.050188561544787,0
TXN102123,843.12,10,Desktop,Kolkata,760,11,1,10.83,1781.6,0,0,0,0.4729720632783575,0
TXN102124,1121.55,9,Mobile,Delhi,1547,1,0,8.8,732.28,0,0,0,1.5294975998254419,0
TXN102125,1895.27,12,Mobile,Mumbai,1862,26,1,0.28,284.51,0,0,0,6.638191306784351,0
TXN102126,336.7,8,Tablet,Chennai,2440,10,0,38.57,1028.95,0,0,0,0.3269090732559833,0
TXN102127,3341.99,15,Mobile,Chennai,1617,25,0,24.45,1785.5,1,0,0,1.8706912958298347,1
TXN102128,2242.58,20,Mobile,Delhi,333,25,0,12.62,2039.55,0,0,0,1.0990076204944745,0
TXN102129,2248.88,21,Mobile,Hyderabad,2724,11,0,9.84,1261.49,0,0,0,1.7813051984570176,0
TXN102130,1700.16,16,Desktop,Delhi,2176,4,0,63.92,893.37,0,0,0,1.9009582163981351,0
TXN102131,1118.36,4,Tablet,Delhi,585,18,2,41.6,179.63,0,0,1,6.1914410673752975,0
TXN102132,2149.22,5,Tablet,Pune,2211,28,0,84.11,1016.94,1,0,1,2.111342515275949,0
TXN102133,1981.91,9,Tablet,Mumbai,2224,11,0,7.79,790.15,1,0,0,2.5051001706376796,0
TXN102134,769.67,10,Mobile,Kolkata,2305,8,0,19.99,666.28,0,0,0,1.1534438316748592,0
TXN102135,617.94,1,Mobile,Kolkata,1927,7,0,7.12,383.58,1,1,1,1.6067918248478863,0
TXN102136,1214.22,6,Mobile,Bangalore,2477,17,1,1.26,314.58,0,1,0,3.847582229545599,1
TXN102137,5161.69,13,Mobile,Kolkata,1448,6,0,37.28,555.65,1,0,0,9.272774633971077,0
TXN102138,317.63,3,Mobile,Hyderabad,2945,10,1,11.37,981.7,0,0,1,0.3232217360333774,0
TXN102139,252.77,4,Mobile,Pune,633,12,0,41.54,317.03,0,0,1,0.7947992327767822,0
TXN102140,1293.05,18,Mobile,Kolkata,1034,21,0,11.65,73.32,0,0,0,17.39841227125942,0
TXN102141,1153.88,20,Mobile,Pune,921,2,0,0.93,670.8,0,0,0,1.7175945221792204,0
TXN102142,1304.2,19,Mobile,Kolkata,448,13,2,0.98,311.69,0,0,0,4.17090409031309,0
TXN102143,1399.62,9,Mobile,Delhi,1728,13,0,23.74,1064.78,0,0,0,1.313235376907054,0
TXN102144,877.26,5,Desktop,Mumbai,536,29,1,26.08,1007.81,0,0,1,0.8695988342700807,0
TXN102145,4865.2,1,Desktop,Pune,2734,5,0,83.78,518.99,0,0,1,9.356333775649532,0
TXN102146,221.21,2,Tablet,Kolkata,2244,22,0,11.15,279.63,0,0,1,0.7882621245055768,0
TXN102147,478.91,14,Mobile,Hyderabad,1544,26,0,33.62,292.97,0,0,0,1.6291118141306935,0
TXN102148,989.05,9,Mobile,Kolkata,2209,29,0,7.04,1242.52,0,0,0,0.7953631626351003,0
TXN102149,212.05,16,Mobile,Chennai,1229,6,1,5.52,2018.94,0,0,0,0.10497836569403052,0
TXN102150,919.79,6,Desktop,Chennai,1613,16,0,0.57,600.59,0,0,0,1.5289316644226132,0
TXN102151,5776.02,1,Desktop,Mumbai,367,18,2,15.19,70.89,1,0,1,80.34524968702185,0
TXN102152,1119.78,6,Mobile,Hyderabad,2953,17,2,5.48,100.65,0,0,0,11.016035415641907,0
TXN102153,1381.19,14,Desktop,Bangalore,91,20,1,18.31,575.94,0,0,0,2.393992442888342,0
TXN102154,311.01,2,Mobile,Mumbai,52,15,1,7.89,136.95,1,0,1,2.254512504530627,1
TXN102155,592.08,4,Mobile,Kolkata,1241,28,0,25.78,579.36,0,1,1,1.0201943621200635,1
TXN102156,753.56,21,Mobile,Pune,327,15,0,20.81,1072.72,0,1,0,0.7018217039824162,0
TXN102157,798.14,7,Mobile,Pune,1793,15,0,56.18,445.78,0,1,0,1.7864273244102244,0
TXN102158,3950.68,3,Mobile,Kolkata,1219,4,0,13.15,793.66,0,0,1,4.971534996098961,0
TXN102159,1915.42,17,Mobile,Bangalore,2928,9,2,5.98,1085.26,0,0,0,1.7633163331062545,1
TXN102160,360.88,18,Desktop,Delhi,87,12,1,11.45,481.48,0,0,0,0.7479688277234289,0
TXN102161,1403.19,7,Mobile,Bangalore,476,14,0,61.07,1204.78,0,0,0,1.1637197498714527,0
TXN102162,1804.83,22,Mobile,Mumbai,2520,1,0,18.38,482.27,0,1,0,3.7346203985349806,0
TXN102163,3429.43,5,Tablet,Hyderabad,1564,27,0,19.21,402.28,0,0,1,8.503843483435826,1
TXN102164,5326.98,4,Mobile,Bangalore,1615,10,0,60.87,361.71,0,0,1,14.686609136775937,0
TXN102165,397.39,4,Mobile,Kolkata,2975,15,1,71.09,344.42,0,0,1,1.150454519136124,0
TXN102166,487.43,16,Mobile,Delhi,784,11,0,56.02,897.97,0,0,0,0.5422094174444085,0
TXN102167,311.82,5,Desktop,Hyderabad,2414,1,0,14.68,318.17,0,1,1,0.9769715198796879,1
TXN102168,867.82,12,Mobile,Kolkata,298,8,0,25.25,910.99,1,0,0,0.9515674513974934,0
TXN102169,1748.23,8,Desktop,Chennai,2133,21,0,9.24,1194.74,0,1,0,1.4620486058842224,0
TXN102170,2943.44,23,Tablet,Chennai,249,9,0,51.14,248.14,1,0,1,11.81440154130208,0
TXN102171,1016.43,11,Desktop,Hyderabad,2165,22,0,42.94,827.14,1,0,0,1.2273649382954572,0
TXN102172,796.44,9,Mobile,Pune,2559,26,0,24.0,120.39,0,0,0,6.561001729961283,0
TXN102173,1276.35,0,Desktop,Pune,2062,3,1,3.19,321.93,0,0,1,3.952404545876815,0
TXN102174,475.73,10,Desktop,Mumbai,1090,1,0,8.86,403.09,0,0,0,1.1772872379915367,0
TXN102175,8862.1,5,Mobile,Bangalore,2731,10,0,54.3,377.95,0,0,1,23.385934819897084,0
TXN102176,219.72,2,Mobile,Bangalore,2275,29,0,33.03,3708.18,1,1,1,0.05923681244911275,0
TXN102177,1319.15,5,Desktop,Pune,2929,6,0,2.72,392.65,0,0,1,3.351073288454211,0
TXN102178,8296.64,8,Mobile,Hyderabad,2484,27,0,63.29,535.52,0,0,0,15.463803772459553,0
TXN102179,1104.12,21,Mobile,Bangalore,1737,19,2,2.37,353.31,0,0,0,3.116254127741243,1
TXN102180,906.84,7,Desktop,Chennai,445,4,0,0.31,5618.62,1,0,0,0.16137034176688103,0
TXN102181,767.05,14,Desktop,Hyderabad,1779,19,0,12.69,2050.49,0,0,0,0.37389897099181574,0
TXN102182,915.63,21,Mobile,Pune,772,7,0,47.45,1325.84,1,0,0,0.6900832052093697,0
TXN102183,4327.95,5,Mobile,Kolkata,1167,12,0,2.75,209.34,0,0,1,20.575972235428353,0
TXN102184,120.08,22,Mobile,Bangalore,2460,27,0,1.09,461.82,0,1,0,0.25945291906140616,0
TXN102185,5081.87,10,Desktop,Delhi,113,27,0,31.32,2209.06,0,0,0,2.299426259920545,0
TXN102186,264.02,9,Tablet,Pune,520,25,0,12.92,2362.47,1,0,0,0.1117086317998536,1
TXN102187,839.95,10,Desktop,Pune,2891,21,0,170.56,162.45,0,0,0,5.138880391557052,0
TXN102188,713.91,3,Mobile,Kolkata,2077,22,0,2.63,177.07,0,0,1,4.009153703599708,0
TXN102189,1975.45,12,Tablet,Mumbai,2628,5,0,0.97,753.0,0,0,0,2.6199602122015917,0
TXN102190,221.82,7,Mobile,Delhi,2327,19,2,6.79,682.39,0,0,0,0.3245877171161416,0
TXN102191,1740.93,19,Mobile,Pune,648,19,1,2.18,1299.06,0,0,0,1.3391151177637957,0
TXN102192,8302.48,14,Mobile,Delhi,1471,20,0,1.54,968.53,0,0,0,8.563407011644818,0
TXN102193,280.57,6,Mobile,Bangalore,1516,21,3,113.04,1121.7,0,0,0,0.24990647546094236,1
TXN102194,1325.71,0,Mobile,Hyderabad,626,7,0,47.51,2617.39,1,0,1,0.5063073109811755,0
TXN102195,565.67,8,Mobile,Chennai,1175,14,0,15.0,321.12,0,0,0,1.7560846889358002,0
TXN102196,1678.89,22,Desktop,Hyderabad,2442,9,1,0.73,329.3,0,1,0,5.082924613987284,0
TXN102197,1117.83,7,Desktop,Bangalore,1219,5,1,37.43,825.85,0,0,0,1.3519138900647032,0
TXN102198,577.39,1,Mobile,Bangalore,954,18,1,9.16,975.46,0,0,1,0.5913094238371259,0
TXN102199,1786.25,13,Mobile,Chennai,1759,29,1,26.07,1015.2,0,1,0,1.7577740602243652,1
TXN102200,6663.15,11,Mobile,Delhi,945,9,1,27.13,286.4,0,0,0,23.184237995824635,0
TXN102201,906.05,22,Desktop,Delhi,1622,5,0,42.79,523.99,0,0,0,1.7258423969980379,0
TXN102202,2252.41,16,Mobile,Kolkata,1289,22,0,136.38,2106.53,0,0,0,1.0687439799196214,0
TXN102203,300.88,18,Tablet,Hyderabad,912,16,0,48.74,192.73,0,1,0,1.5530893511588293,0
TXN102204,421.39,5,Mobile,Mumbai,874,9,4,29.47,483.12,0,0,1,0.870424688093861,0
TXN102205,1758.83,20,Mobile,Bangalore,1268,20,1,8.44,1079.52,1,0,0,1.6277625587680005,0
TXN102206,4837.32,4,Mobile,Chennai,2136,11,0,45.8,986.43,0,0,1,4.898899162472277,1
TXN102207,1564.96,5,Mobile,Hyderabad,2829,14,0,6.89,604.48,1,0,1,2.584660104379996,0
TXN102208,801.87,2,Desktop,Kolkata,1448,28,0,20.94,724.06,0,0,1,1.1059360604639616,0
TXN102209,1095.86,15,Tablet,Chennai,2420,3,2,86.94,2128.64,0,0,0,0.5145752333727766,0
TXN102210,314.06,17,Mobile,Delhi,2625,20,0,45.99,2569.2,1,0,0,0.12219282546105363,1
TXN102211,2007.24,13,Desktop,Pune,313,24,0,16.35,326.62,0,0,0,6.126732189732007,1
TXN102212,2650.05,14,Mobile,Kolkata,110,28,0,2.51,371.08,1,0,0,7.122258654052892,1
TXN102213,697.78,3,Mobile,Delhi,2661,7,0,31.01,935.34,0,0,1,0.745220753145225,0
TXN102214,685.37,10,Desktop,Hyderabad,2590,23,0,16.71,810.36,0,1,0,0.8447175113389864,0
TXN102215,1430.64,4,Mobile,Kolkata,1402,11,1,17.43,513.41,0,0,1,2.7811278940922612,0
TXN102216,708.59,8,Mobile,Mumbai,465,17,0,15.63,1336.88,0,1,0,0.5296364397404849,0
TXN102217,1026.46,4,Mobile,Delhi,800,18,2,8.0,1682.1,0,0,1,0.6098627532529262,1
TXN102218,8952.8,6,Mobile,Chennai,1322,19,0,2.49,443.52,0,0,0,20.14037613605687,0
TXN102219,856.6,17,Mobile,Bangalore,1918,17,0,6.72,616.07,0,0,0,1.3881731408106048,0
TXN102220,766.37,17,Desktop,Kolkata,2356,25,1,32.14,93.08,1,1,0,8.14593962585034,0
TXN102221,573.9,19,Mobile,Bangalore,756,9,1,1.5,625.31,0,0,0,0.9163193945490253,0
TXN102222,2308.13,23,Mobile,Mumbai,1719,14,0,21.5,302.74,0,0,1,7.599032066899322,0
TXN102223,914.86,1,Mobile,Hyderabad,1957,21,0,7.65,362.12,0,0,1,2.5194426085040758,0
TXN102224,572.85,22,Mobile,Mumbai,2670,11,0,7.76,330.84,0,1,0,1.7262837512054003,0
TXN102225,4110.52,12,Desktop,Chennai,2970,15,0,14.8,1272.41,0,0,0,3.227962714286836,0
TXN102226,4535.1,12,Tablet,Kolkata,500,27,1,10.04,1759.12,0,0,0,2.5765856873395,0
TXN102227,601.59,16,Tablet,Mumbai,468,4,0,35.41,391.72,0,0,0,1.5318547565695662,0
TXN102228,169.6,21,Mobile,Kolkata,1593,19,0,41.72,1642.65,0,1,0,0.10318498463784868,0
TXN102229,3003.44,16,Tablet,Bangalore,2047,9,0,32.56,724.05,1,0,0,4.142390179987587,0
TXN102230,553.01,5,Mobile,Pune,1800,2,0,49.55,243.0,0,0,1,2.266434426229508,0
TXN102231,2417.83,13,Mobile,Kolkata,2969,8,2,14.79,946.33,0,1,0,2.552257397105549,0
TXN102232,152.92,20,Desktop,Delhi,1328,7,0,8.29,600.86,0,0,0,0.2540790216993985,0
TXN102233,2677.39,13,Mobile,Delhi,2218,18,0,5.93,250.3,0,0,0,10.654158376442497,0
TXN102234,326.63,11,Mobile,Kolkata,2756,28,0,34.69,935.75,0,1,0,0.34868428075793967,0
TXN102235,2277.34,4,Tablet,Pune,2851,19,1,6.34,824.31,0,0,1,2.7593752650519203,0
TXN102236,1112.4,4,Desktop,Hyderabad,2346,18,1,23.77,495.08,0,0,1,2.242380261248186,0
TXN102237,422.45,3,Mobile,Kolkata,2129,15,1,8.6,335.98,0,0,1,1.2536352305774823,0
TXN102238,729.94,22,Desktop,Chennai,2582,11,1,15.06,515.44,1,0,0,1.4134071721787622,0
TXN102239,2178.34,12,Desktop,Hyderabad,276,12,1,37.99,260.68,0,0,0,8.324442066646286,0
TXN102240,1219.13,3,Tablet,Kolkata,2932,3,0,3.59,1061.5,0,0,1,1.1474164705882355,0
TXN102241,1967.29,17,Mobile,Pune,2113,4,0,7.3,754.27,0,0,0,2.6047506189839393,0
TXN102242,7914.41,15,Desktop,Mumbai,136,21,0,1.56,725.35,0,1,0,10.896138225373441,0
TXN102243,229.47,17,Desktop,Mumbai,990,18,0,8.93,1642.71,0,0,0,0.1396049181424947,0
TXN102244,5525.96,1,Desktop,Mumbai,2064,12,1,23.93,277.31,1,0,1,19.85541302863713,0
TXN102245,1217.26,22,Mobile,Chennai,121,16,0,16.26,298.57,0,0,0,4.06335747905331,0
TXN102246,446.4,3,Mobile,Kolkata,1236,28,1,8.38,548.4,0,0,1,0.8125227520931926,0
TXN102247,289.94,19,Mobile,Delhi,235,28,0,11.51,1628.04,0,1,0,0.1779821244413888,0
TXN102248,907.67,16,Tablet,Pune,2957,12,1,5.21,267.62,0,0,0,3.379011242647606,0
TXN102249,2756.32,19,Mobile,Bangalore,2788,7,0,20.23,1748.1,0,0,0,1.5758504373677893,0
TXN102250,965.31,5,Mobile,Bangalore,2118,12,0,3.56,424.93,0,0,1,2.266358321789965,0
TXN102251,4969.9,17,Desktop,Mumbai,1480,4,0,6.52,1134.04,0,0,0,4.378612207499295,0
TXN102252,256.94,19,Mobile,Kolkata,732,27,0,25.23,498.14,0,0,0,0.514765396481949,0
TXN102253,1083.46,6,Mobile,Mumbai,2598,16,1,7.56,1102.28,0,1,0,0.982035385396273,1
TXN102254,313.44,12,Mobile,Kolkata,2819,16,0,27.34,710.52,0,0,0,0.4405217000224871,0
TXN102255,1577.56,8,Mobile,Mumbai,689,17,2,2.88,1000.84,0,1,0,1.5746626207777688,0
TXN102256,2662.14,1,Tablet,Chennai,643,20,1,24.55,1052.48,1,0,1,2.52699624102973,0
TXN102257,719.99,7,Desktop,Bangalore,1800,9,0,12.8,946.68,0,0,0,0.7597395745399291,0
TXN102258,81.11,13,Mobile,Hyderabad,2057,29,0,14.34,424.63,0,0,0,0.1905645748654935,0
TXN102259,1338.02,21,Tablet,Delhi,2363,14,0,12.59,431.8,1,0,0,3.091543438077634,0
TXN102260,1697.21,23,Mobile,Hyderabad,1437,5,0,6.05,187.05,0,0,1,9.025312416910396,0
TXN102261,1643.03,17,Mobile,Delhi,613,18,1,20.59,391.2,0,0,0,4.189265680775115,0
TXN102262,3773.59,0,Mobile,Chennai,2333,12,0,7.6,644.02,0,0,1,5.8503457257139315,1
TXN102263,375.76,22,Tablet,Delhi,123,22,0,11.83,469.66,0,0,0,0.7983682488420515,0
TXN102264,2165.09,8,Mobile,Chennai,699,7,0,6.6,2106.79,1,0,0,1.0271848713581524,1
TXN102265,3613.77,8,Desktop,Bangalore,1514,2,0,9.56,1756.12,0,1,0,2.056643826261155,0
TXN102266,185.2,1,Mobile,Kolkata,60,26,1,0.06,1527.12,1,1,1,0.12119467057560925,0
TXN102267,1509.68,15,Mobile,Kolkata,637,18,0,13.95,559.99,0,0,0,2.691099663095599,0
TXN102268,662.37,3,Tablet,Delhi,1345,26,1,14.28,2388.65,0,1,1,0.27718285104513213,0
TXN102269,1010.78,12,Mobile,Mumbai,2758,3,2,14.87,455.94,0,0,0,2.2120628528909703,0
TXN102270,1552.58,16,Desktop,Mumbai,602,15,0,13.18,1145.11,0,1,0,1.3546518222509183,0
TXN102271,673.69,10,Mobile,Kolkata,954,28,2,11.1,540.77,0,0,0,1.2434981634272848,0
TXN102272,557.96,22,Desktop,Chennai,2061,11,2,21.87,1234.82,1,0,0,0.45148969914712506,0
TXN102273,1134.73,1,Desktop,Bangalore,1983,10,2,4.5,676.12,0,0,1,1.6758181710775046,0
TXN102274,369.72,3,Mobile,Chennai,2039,20,0,17.1,803.16,0,0,1,0.45975925189017114,1
TXN102275,370.25,11,Mobile,Hyderabad,2850,21,1,46.1,567.2,0,0,0,0.651619148187258,0
TXN102276,2163.26,1,Tablet,Hyderabad,2737,19,1,2.54,787.3,0,1,1,2.7442090574654325,0
TXN102277,347.65,0,Desktop,Hyderabad,1288,13,0,3.3,329.04,0,0,1,1.0533571688280208,0
TXN102278,2135.19,22,Mobile,Mumbai,314,16,0,40.24,1328.99,0,1,0,1.6054180858502696,0
TXN102279,1741.66,5,Desktop,Pune,544,20,1,47.41,463.35,0,0,1,3.7507483579196728,0
TXN102280,195.23,15,Desktop,Hyderabad,369,23,0,29.35,1221.6,0,0,0,0.15968427940454769,0
TXN102281,556.93,1,Mobile,Delhi,566,22,0,1.45,453.59,0,0,1,1.2251259376581094,1
TXN102282,3619.57,13,Mobile,Hyderabad,262,18,1,2.19,380.46,1,0,0,9.488727520578829,0
TXN102283,411.1,19,Tablet,Mumbai,354,12,1,41.47,516.14,0,0,0,0.794949143365433,0
TXN102284,689.24,11,Tablet,Delhi,1108,15,1,121.79,768.83,0,0,0,0.8953145499655768,0
TXN102285,1740.73,18,Desktop,Bangalore,1493,23,2,35.82,4219.06,0,0,0,0.41248939588536654,0
TXN102286,2400.4,2,Mobile,Chennai,1295,2,2,55.91,1205.54,0,1,1,1.989490609511496,1
TXN102287,852.75,18,Tablet,Chennai,666,13,0,50.91,1531.34,0,0,0,0.5565018207447434,0
TXN102288,603.35,10,Mobile,Pune,2054,28,0,6.37,315.19,0,0,0,1.9081881147411368,0
TXN102289,4547.67,3,Mobile,Delhi,1350,12,2,11.35,2742.53,0,0,1,1.6575980579764025,0
TXN102290,6241.02,16,Desktop,Pune,159,15,0,38.83,262.4,0,1,0,23.694077448747155,0
TXN102291,2918.6,16,Desktop,Delhi,1571,28,0,10.69,2288.87,0,0,0,1.27457017210584,0
TXN102292,1194.3,6,Mobile,Pune,257,3,3,7.56,262.81,0,0,0,4.527121792198931,0
TXN102293,488.69,4,Tablet,Chennai,216,17,1,1.62,590.25,0,0,1,0.8265369978858351,0
TXN102294,477.97,18,Tablet,Chennai,1246,6,3,6.83,904.72,0,1,0,0.5277237998498432,0
TXN102295,1849.21,20,Mobile,Delhi,1418,11,2,82.72,921.08,0,0,0,2.005476748221412,0
